customer_id,product_id,transaction_type,category,amount,purchase_date,payment_mode
15509834,12317390,Coffee & Eatout,Starbucks,1299,3/28/2023,Corporate credit card
15087499,427849,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
15603988,6881408,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
632825,4514642,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
13875405,3071804,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
12106171,3210363,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
1593336,9263076,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
7467625,16591690,Marketing Spend,New Flagship Stores,38932,1/1/2023,Amex Platinum
1396087,10576945,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
10818312,15778228,Luxury Shopping,Gucci,18491,1/1/2023,Corporate credit card
2401879,1110851,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
14529757,9233486,Marketing Spend,New Flagship Stores,38945,1/1/2023,Corporate credit card
1406796,15170026,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
6212618,4125960,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
5731523,2888139,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
15736626,5523218,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
6705976,15722763,Technology Investment,Gucci,18498,1/1/2023,Corporate credit card
3401587,2062936,Technology Investment,Gucci,18510,1/1/2023,Corporate credit card
7852160,16609157,Marketing Spend,New Flagship Stores,38949,1/1/2023,Corporate credit card
12396503,10166034,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
16494877,12767426,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
7007972,3950516,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
13725752,7800797,Technology Investment,IPhone,50696,1/1/2023,Corporate credit card
6132134,7631596,Technology Investment,IPhone,18513,2/6/2023,Amex Platinum
4511930,10542536,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
14712339,9606418,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
11039062,1792994,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
8751806,1389464,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
11654989,1222048,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
9998064,4614057,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
447551,15036184,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
15780230,11499760,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
10862341,8240155,Coffee & Eatout,Starbucks,1299,4/7/2023,Corporate credit card
6240008,4210964,Marketing Spend,New Flagship Stores,38965,5/5/2023,Corporate credit card
7357730,13148273,Marketing Spend,New Flagship Stores,38986,1/1/2023,Corporate credit card
9683735,744797,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
10034277,2718916,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
7379688,3015531,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
9548594,1414812,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
16456504,13456117,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
10007850,8319157,Coffee & Eatout,Starbucks,1299,5/25/2023,Corporate credit card
10458841,3463075,Marketing Spend,New Flagship Stores,38991,1/1/2023,Amex Platinum
2978687,16288213,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
1631195,3722569,Coffee & Eatout,Starbucks,1299,6/12/2023,Corporate credit card
4454689,10750474,Luxury Shopping,Gucci,50696,4/15/2023,Amex Platinum
7065975,15373377,Luxury Shopping,Gucci,18526,1/1/2023,Amex Platinum
7226953,4172547,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
12809752,12277181,Coffee & Eatout,Starbucks,1299,2/27/2023,Corporate credit card
3786920,12429789,Coffee & Eatout,Starbucks,1299,6/15/2023,Amex Platinum
10482962,2201434,Marketing Spend,New Flagship Stores,38996,1/1/2023,Amex Platinum
10531015,10478863,Fixed Deposit ,Bank CD,18526,1/1/2023,Amex Platinum
14335847,11526270,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
8522091,4220598,Marketing Spend,New Flagship Stores,39008,3/24/2023,Corporate credit card
10057934,9522115,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
11569804,9067541,Coffee & Eatout,Starbucks,1299,2/25/2023,Corporate credit card
5944857,16124997,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
6104953,3885029,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
3614223,2414619,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
453305,9863289,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
11645933,1411525,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
14510238,3677922,Coffee & Eatout,Starbucks,1299,2/6/2023,Amex Platinum
16765817,4893065,Luxury Shopping,Gucci,50696,6/15/2023,Amex Platinum
9723018,2066409,Marketing Spend,New Flagship Stores,39020,5/16/2023,Amex Platinum
565553,2102681,Coffee & Eatout,Starbucks,1299,1/18/2023,Corporate credit card
2719693,9081779,Coffee & Eatout,Starbucks,1299,1/22/2023,Amex Platinum
15994390,577479,Coffee & Eatout,Starbucks,1299,2/21/2023,Corporate credit card
14392522,277041,Technology Investment,IPhone,50696,6/15/2023,Corporate credit card
72744,10394416,Fixed Deposit ,Bank CD,18529,1/1/2023,Corporate credit card
1961516,14972108,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
10707674,1558576,Technology Investment,IPhone,50696,1/11/2023,Corporate credit card
9131288,12953443,Coffee & Eatout,Starbucks,1299,3/13/2023,Amex Platinum
2002368,7995713,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
16181244,11053946,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6204245,7926681,Coffee & Eatout,Starbucks,1299,4/8/2023,Amex Platinum
12231126,7937757,Fixed Deposit ,Bank CD,18533,1/1/2023,Amex Platinum
13989871,13185834,Fixed Deposit ,Bank CD,18546,1/1/2023,Amex Platinum
12708444,16648176,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
7018278,9631314,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6407422,13426925,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
4258670,9052182,Fixed Deposit ,Bank CD,18561,1/1/2023,Amex Platinum
12795168,16756659,Fixed Deposit ,Bank CD,18570,1/1/2023,Corporate credit card
16424352,13159048,Coffee & Eatout,Starbucks,1299,6/15/2023,Amex Platinum
3691845,13406826,Fixed Deposit ,Bank CD,18585,6/15/2023,Corporate credit card
2685799,14687430,Technology Investment,Gucci,50696,6/15/2023,Corporate credit card
1048411,12853522,Marketing Spend,New Flagship Stores,39023,1/1/2023,Corporate credit card
12918796,7929409,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
7761886,12880269,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
4620562,2080564,Coffee & Eatout,Starbucks,1299,6/15/2023,Amex Platinum
8419637,11698307,Coffee & Eatout,Starbucks,1299,3/6/2023,Corporate credit card
11150288,1826579,Marketing Spend,New Flagship Stores,39034,3/9/2023,Amex Platinum
12558228,8083418,Coffee & Eatout,Starbucks,1299,3/23/2023,Corporate credit card
12123956,6374807,Fixed Deposit ,Bank CD,18586,1/1/2023,Corporate credit card
13945470,9025635,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
4605729,10273652,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
1623711,4369816,Coffee & Eatout,Starbucks,1299,1/29/2023,Amex Platinum
12610273,7292130,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
15028791,12315403,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
14615606,13268020,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
6997315,1751284,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
13417988,2945537,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
10095560,2165946,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
13537049,10708580,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
3709259,3872657,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
2648730,12268007,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
4590431,7913593,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
16138125,13675780,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
8131416,14539647,Coffee & Eatout,Starbucks,1299,3/4/2023,Corporate credit card
1800939,11327779,Marketing Spend,New Flagship Stores,39049,1/1/2023,Corporate credit card
16595025,14633987,Coffee & Eatout,Starbucks,1299,2/14/2023,Corporate credit card
8905421,9198057,Coffee & Eatout,Starbucks,1299,6/15/2023,Amex Platinum
16465033,13296597,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
5256054,14411722,Fixed Deposit ,Bank CD,18589,1/1/2023,Corporate credit card
4709434,12555444,Coffee & Eatout,Starbucks,1299,1/5/2023,Amex Platinum
16058948,10930080,Fixed Deposit ,Bank CD,18590,1/1/2023,Amex Platinum
9608579,12344116,Coffee & Eatout,Starbucks,1299,2/11/2023,Amex Platinum
8925474,5396743,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
3400791,14770753,Coffee & Eatout,Starbucks,1299,4/27/2023,Corporate credit card
14100603,14661117,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
3798758,2850494,Fixed Deposit ,Bank CD,18601,1/1/2023,Amex Platinum
13582965,633266,Marketing Spend,New Flagship Stores,39051,1/1/2023,Corporate credit card
16395239,1352207,Luxury Shopping,IPhone,50696,5/27/2023,Amex Platinum
7170419,3526763,Coffee & Eatout,Starbucks,1299,2/24/2023,Amex Platinum
16511053,5266179,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
16138381,623969,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
369398,15926953,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
452450,13937639,Marketing Spend,New Flagship Stores,39053,4/11/2023,Corporate credit card
13428147,15571535,Coffee & Eatout,Starbucks,1299,6/15/2023,Amex Platinum
1381493,15989372,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
11443012,3516592,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
13708702,14907776,Coffee & Eatout,Starbucks,1299,4/6/2023,Amex Platinum
9238552,8893594,Marketing Spend,New Flagship Stores,39085,1/1/2023,Amex Platinum
1551072,7479284,Marketing Spend,New Flagship Stores,39090,1/1/2023,Amex Platinum
5624139,12239586,Marketing Spend,New Flagship Stores,39093,1/1/2023,Corporate credit card
10789463,11998264,Coffee & Eatout,Starbucks,1299,2/9/2023,Amex Platinum
8520375,16335561,Marketing Spend,New Flagship Stores,39114,1/1/2023,Amex Platinum
7589518,3937519,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
13113983,652758,Coffee & Eatout,Starbucks,1299,3/13/2023,Corporate credit card
13019159,9277209,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
14928739,1056600,Fixed Deposit ,Bank CD,18611,4/25/2023,Amex Platinum
10796217,5445196,Coffee & Eatout,Starbucks,1299,1/23/2023,Corporate credit card
10057725,6739578,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
445595,14176309,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
15597904,15950308,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
13117513,14591032,Luxury Shopping,Gucci,50696,1/1/2023,Corporate credit card
14883199,15773305,Fixed Deposit ,Bank CD,18617,1/1/2023,Amex Platinum
9669378,1343670,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
6496876,7508267,Coffee & Eatout,Starbucks,1299,3/29/2023,Amex Platinum
15649186,14296245,Fixed Deposit ,Bank CD,18628,1/1/2023,Corporate credit card
6850132,13397825,Coffee & Eatout,Starbucks,1299,1/28/2023,Amex Platinum
5983763,9779001,Marketing Spend,New Flagship Stores,39128,6/15/2023,Corporate credit card
9749349,9636978,Fixed Deposit ,Bank CD,18632,1/1/2023,Corporate credit card
8060027,2669881,Fixed Deposit ,Bank CD,18665,1/1/2023,Amex Platinum
14863553,1300244,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
810156,9428119,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
9009745,13673733,Marketing Spend,New Flagship Stores,39179,3/8/2023,Corporate credit card
5467850,8918822,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
11887879,12998571,Coffee & Eatout,Starbucks,1299,5/10/2023,Amex Platinum
4063025,2308221,Coffee & Eatout,Starbucks,1299,2/14/2023,Corporate credit card
7094280,5255722,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
16600706,14640830,Coffee & Eatout,Starbucks,1299,4/24/2023,Corporate credit card
10085754,16221111,Marketing Spend,New Flagship Stores,39185,1/1/2023,Amex Platinum
10565102,9919981,Coffee & Eatout,Starbucks,1299,4/12/2023,Amex Platinum
6811893,13308246,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
2226075,15818014,Luxury Shopping,IPhone,50696,1/1/2023,Amex Platinum
5926636,2147910,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
8774771,7485810,Luxury Shopping,Gucci,50696,2/22/2023,Amex Platinum
11469098,6050066,Fixed Deposit ,Bank CD,18737,4/15/2023,Amex Platinum
24026,2526174,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
7815175,6502024,Coffee & Eatout,Starbucks,1299,4/13/2023,Amex Platinum
12020029,4397836,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
8379043,1310484,Marketing Spend,New Flagship Stores,39243,1/1/2023,Amex Platinum
10344854,4946825,Coffee & Eatout,Starbucks,1299,1/1/2023,Corporate credit card
15705948,12564197,Coffee & Eatout,Starbucks,1299,1/1/2023,Amex Platinum
9999331,1862525,Fixed Deposit ,Bank CD,18796,1/1/2023,Corporate credit card
4857245,12733030,Coffee & Eatout,Starbucks,1299,6/15/2023,Corporate credit card
7063759,3148923,Luxury Shopping,Gucci,1299,1/1/2023,Corporate credit card
14975664,14778005,Marketing Spend,New Flagship Stores,39262,1/1/2023,Amex Platinum
10932865,1765706,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
13029416,728408,Luxury Shopping,Gucci,50696,2/10/2023,Amex Platinum
1592068,3899893,Technology Investment,Gucci,1299,1/1/2023,Corporate credit card
2464893,8294107,Fixed Deposit ,Bank CD,18800,6/2/2023,Corporate credit card
11385619,9564311,Technology Investment,IPhone,50696,6/15/2023,Corporate credit card
1974377,9575755,Technology Investment,IPhone,1299,1/29/2023,Amex Platinum
12431516,15220579,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
11456692,14779687,Technology Investment,IPhone,1299,4/3/2023,Amex Platinum
12712167,15144911,Technology Investment,Gucci,1299,1/1/2023,Amex Platinum
1073146,9423422,Fixed Deposit ,Bank CD,18803,1/1/2023,Corporate credit card
15990649,11901940,Technology Investment,Gucci,50696,1/1/2023,Corporate credit card
10251586,4095608,Fixed Deposit ,Bank CD,18815,1/1/2023,Amex Platinum
6935835,13195862,Technology Investment,IPhone,1299,5/17/2023,Corporate credit card
224508,1222399,Marketing Spend,New Flagship Stores,39286,4/27/2023,Corporate credit card
5811919,14011485,Technology Investment,IPhone,1299,5/24/2023,Corporate credit card
539754,6698166,Marketing Spend,New Flagship Stores,39318,1/1/2023,Amex Platinum
13126366,8641663,Luxury Shopping,IPhone,1299,5/3/2023,Corporate credit card
2933412,6652606,Fixed Deposit ,Bank CD,18831,1/1/2023,Amex Platinum
6409145,4950803,Fixed Deposit ,Bank CD,18859,1/1/2023,Amex Platinum
14545292,7249151,Marketing Spend,New Flagship Stores,39353,5/23/2023,Amex Platinum
16634897,11420018,Fixed Deposit ,Bank CD,18895,1/1/2023,Corporate credit card
3610270,1877823,Technology Investment,IPhone,1299,6/15/2023,Corporate credit card
4592172,15914137,Luxury Shopping,Gucci,1299,1/1/2023,Amex Platinum
8675814,16690273,Technology Investment,IPhone,1299,1/1/2023,Amex Platinum
16712667,1780281,Fixed Deposit ,Bank CD,18904,1/1/2023,Amex Platinum
11325296,6114110,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
7727611,13612120,Luxury Shopping,IPhone,1299,6/15/2023,Corporate credit card
2219626,11746346,Technology Investment,IPhone,1299,2/18/2023,Corporate credit card
3499519,10424198,Marketing Spend,New Flagship Stores,39387,1/1/2023,Amex Platinum
1196220,6901371,Luxury Shopping,IPhone,1299,1/1/2023,Corporate credit card
6974163,4619378,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
10128366,14729944,Technology Investment,Gucci,1299,3/25/2023,Corporate credit card
13705600,6632191,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
9169613,667374,Fixed Deposit ,Bank CD,18906,1/1/2023,Amex Platinum
14593685,12069673,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
16534948,14939653,Luxury Shopping,Gucci,1299,6/15/2023,Amex Platinum
2129977,3340350,Technology Investment,Gucci,1299,1/1/2023,Amex Platinum
861286,9824272,Luxury Shopping,Gucci,50696,1/1/2023,Amex Platinum
13470591,9508185,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
3496271,12849254,Luxury Shopping,Gucci,1299,6/15/2023,Corporate credit card
1609815,9531288,Technology Investment,Gucci,1299,3/20/2023,Corporate credit card
10901313,12757452,Luxury Shopping,Gucci,1299,1/1/2023,Amex Platinum
10563528,5881303,Technology Investment,IPhone,1299,6/15/2023,Corporate credit card
301615,5653539,Fixed Deposit ,Bank CD,18922,1/1/2023,Amex Platinum
16463989,11849392,Luxury Shopping,IPhone,1299,3/15/2023,Amex Platinum
14123378,16683823,Technology Investment,Gucci,50696,1/1/2023,Amex Platinum
10550594,1934615,Marketing Spend,New Flagship Stores,39391,1/1/2023,Amex Platinum
2542831,11854819,Luxury Shopping,Gucci,1299,1/1/2023,Amex Platinum
2404905,9488062,Technology Investment,IPhone,1299,1/1/2023,Amex Platinum
1643967,16447937,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
5058156,16532747,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
12487395,5204704,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
3772373,1942781,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
1563170,13130500,Technology Investment,IPhone,1299,6/15/2023,Amex Platinum
15519001,6437995,Technology Investment,IPhone,50696,1/1/2023,Amex Platinum
9891063,15812797,Fixed Deposit ,Bank CD,18932,1/1/2023,Amex Platinum
7947542,4081300,Luxury Shopping,IPhone,50696,1/1/2023,Corporate credit card
11796160,7563109,Technology Investment,IPhone,1299,3/28/2023,Corporate credit card
15791984,10026618,Technology Investment,Gucci,1299,1/1/2023,Corporate credit card
12358772,1812919,Technology Investment,IPhone,1299,1/1/2023,Corporate credit card
8368975,16502993,Technology Investment,IPhone,1299,6/15/2023,Corporate credit card
7910953,13511697,Technology Investment,Gucci,1299,2/11/2023,Corporate credit card
14118208,14553747,Luxury Shopping,IPhone,1299,1/7/2023,Amex Platinum
9847814,16219555,Fixed Deposit ,Bank CD,18941,1/1/2023,Corporate credit card
16629368,8458918,Fixed Deposit ,Bank CD,18942,1/1/2023,Amex Platinum
7390237,11098553,Luxury Shopping,Gucci,1299,1/1/2023,Amex Platinum
874456,4836689,Technology Investment,Gucci,50696,2/17/2023,Corporate credit card
730552,14398635,Technology Investment,Gucci,1299,1/1/2023,Amex Platinum
